SrNo.,SchemeId,LocationId,District,Taluka,Name of Schemes,Region,Type,OSL,FRL,PWL,Design Storage in MCM,,,Present Storage in MCM,,,PercentageFilling %,RF,CRF,Type ofWarning,InflowinCusecs,OutflowRiverinCusecs,outflowCanalinCusecs
165,142,133,Porbandar,Ranavav,Phodarness,Sau,UG,82.3,93.57,91.28,23.65,22.26,1.39,16.74,15.35,1.39,70.78%,0,435,WARNING,0,0,0
162,204,135,Porbandar,Ranavav,Rana Khirasara,Sau,G,28.52,36.75,33.75,4.02,3.97,0.05,1.57,1.52,0.05,39.05%,0,518,NIL,157.57,157.57,0
172,149,123,Rajkot,Dhoraji,Bhadar - II,Sau,G,45.44,53.1,52.5,49.00,41.85,7.15,43.40,36.25,7.15,88.57%,0,305,ALERT,328,328,0
178,148,114,Rajkot,Gondal,Bhadar,Sau,G,97.54,107.9,104.96,188.14,187.91,0.23,85.14,84.91,0.23,45.25%,0,239,NIL,324,0,0
184,179,119,Rajkot,Gondal,Kabir-Sarovar,Sau,UG,28.04,32.45,29.6,6.49,6.21,0.28,1.43,1.15,0.28,22.03%,0,200,NIL,200,0,0
169,167,118,Rajkot,Gondal,Motisar,Sau,G,138.5,143,140.5,2.58,2.35,0.23,0.82,0.59,0.23,31.78%,0,245,NIL,0,0,0
181,156,113,Rajkot,Gondal,Veri,Sau,G,139.19,142.04,140.06,4.59,4.59,0.00,0.45,0.45,0.00,9.80%,0,170,NIL,0,0,0
189,159,122,Rajkot,Jamkandorna,Phophal - I,Sau,UG,73.98,81.75,78.67,51.83,48.83,3.00,23.00,20.00,3.00,44.38%,0,375,NIL,96,0,0
180,174,61,Rajkot,Jasdan,Ghelo - S,Sau,UG,127.25,135.1,133.78,6.06,5.89,0.17,4.09,3.92,0.17,67.49%,0,145,NIL,0,0,0
185,177,109,Rajkot,Jasdan,Ishwaria,Sau,UG,151.5,157.3,154,5.25,4.85,0.40,1.65,1.25,0.40,31.43%,0,200,NIL,0,0,0
191,157,110,Rajkot,Jasdan,Karnuki,Sau,G,159,164.5,162,8.54,8.31,0.23,2.57,2.34,0.23,30.09%,0,333,NIL,0,0,0
171,165,120,Rajkot,Jetpur,Chhaparwadi-II,Sau,G,90.76,98.38,94.3,16.62,15.27,1.35,4.31,2.96,1.35,25.93%,0,297,NIL,0,0,0
187,169,117,Rajkot,Jetpur,Survo,Sau,G,92.15,99.85,96.45,13.90,13.66,0.24,4.01,3.77,0.24,28.85%,5,273,NIL,0,0,0
170,173,111,Rajkot,Kotada sangani,Gondali,Sau,UG,36.58,45.8,38.75,10.11,9.97,0.14,0.71,0.57,0.14,7.02%,0,150,NIL,0,0,0
192,155,108,Rajkot,Kotada sangani,Karmal,Sau,G,165,169,165.5,12.70,10.30,2.40,3.03,0.63,2.40,23.86%,0,80,NIL,0,0,0
179,175,112,Rajkot,Kotada sangani,Vachhapari,Sau,UG,38.4,43.89,39.99,6.12,5.58,0.54,1.37,0.83,0.54,22.39%,0,205,NIL,0,0,0
175,161,165,Rajkot,Lodhika,Nyari - I,Sau,G,96.85,104.5,102.7,35.36,33.62,1.74,20.81,19.07,1.74,58.85%,0,61,NIL,0,0,0
196,151,171,Rajkot,Paddhari,Aji-III,Sau,G,45,53.15,52.85,49.75,46.13,3.62,45.91,42.29,3.62,92.28%,0,185,HIGHALERT,296,296,0
176,170,167,Rajkot,Paddhari,Dondi,Sau,G,101,103.72,101.65,3.80,2.91,0.89,1.33,0.44,0.89,35.00%,0,330,NIL,0,0,0
188,168,172,Rajkot,Paddhari,Khodapipar,Sau,G,52.87,55.27,51.8,3.00,2.33,0.67,0.27,0.00,0.27,9.00%,0,285,NIL,0,0,0
193,154,166,Rajkot,Paddhari,Nyari-II,Sau,G,82.2,88.5,88.2,12.25,11.52,0.73,11.10,10.37,0.73,90.61%,0,295,HIGHALERT,126,126,0
173,163,170,Rajkot,Rajkot,Aji - II,Sau,G,64.6,73.76,72.5,22.09,20.76,1.33,16.19,14.86,1.33,73.29%,8,145,WARNING,170,170,0
177,160,168,Rajkot,Rajkot,Aji-I,Sau,UG,138.68,147.52,146.19,26.43,25.99,0.44,18.65,18.21,0.44,70.56%,0,260,WARNING,0,0,0
174,162,169,Rajkot,Rajkot,Lalpari,Sau,UG,132.89,137.46,137.31,5.11,5.11,0.00,4.87,4.87,0.00,95.30%,10,388,HIGHALERT,0,0,0
186,176,178,Rajkot,Rajkot,Phadangbeti,Sau,UG,185.67,189.25,188.5,5.89,5.37,0.52,4.21,3.69,0.52,71.48%,0,245,WARNING,0,0,0
195,152,125,Rajkot,Upleta,Moj,Sau,G,59.14,72.54,71.08,36.69,36.69,0.00,25.63,25.63,0.00,69.86%,0,400,NIL,590,0,0
190,171,124,Rajkot,Upleta,Sodvadar,Sau,UG,69.65,76.7,74.8,4.84,4.58,0.26,2.33,2.07,0.26,48.14%,0,350,NIL,0,0,0
194,153,129,Rajkot,Upleta,Venu-II,Sau,G,49,55,54,22.58,18.80,3.78,17.28,13.50,3.78,76.53%,0,215,WARNING,178,178,0
183,180,54,Rajkot,Vinchhiya,Dhari,Sau,UG,44.5,49.07,49,3.01,2.52,0.49,2.94,2.45,0.49,97.67%,0,280,HIGHALERT,0,0,0
182,181,62,Rajkot,Vinchhiya,Malgadh,Sau,UG,153.67,159.37,158.45,2.64,2.53,0.11,1.80,1.69,0.11,68.18%,0,245,NIL,0,0,0
14,28,33,Sabarkantha,Himatnagar,Guhai,NG,G,164.75,173,170.23,68.75,61.22,7.53,38.19,30.66,7.53,55.55%,60,590,NIL,0,0,0
15,197,31,Sabarkantha,Khedbrahma,Khedva,NG,G,253.6,259.7,256.75,7.63,6.68,0.95,4.25,3.30,0.95,55.70%,50,905,NIL,100,60,0
11,201,36,Sabarkantha,Talod,Gorathiya,NG,G,105.25,110.43,106.1,4.15,3.25,0.90,1.07,0.17,0.90,25.78%,25,395,NIL,500,500,0
13,32,37,Sabarkantha,Talod,Javanpura,NG,G,86.43,91,86.6,2.50,2.35,0.15,0.18,0.03,0.15,7.20%,72,348,NIL,150,150,0
12,33,30,Sabarkantha,Vijaynagar,Harnav-II,NG,G,317.5,332,329.81,21.67,19.97,1.70,16.63,14.93,1.70,76.74%,27,537,WARNING,230,0,0
42,39,8,Surat,Mandvi,Lakhigam,SG,UG,67.1,74.1,74.2,4.26,4.06,0.20,4.26,4.06,0.20,100%,17,930,HIGHALERT,92,92,0
41,38,10,Surat,Mandvi,Ver-II,SG,G,101,115.8,112.8,31.88,31.72,0.16,18.62,18.46,0.16,58.41%,14,701,NIL,184,115,0
201,191,46,Surendranagar,Chotila,Morshal,Sau,UG,173.1,177,176,3.25,3.05,0.20,1.73,1.53,0.20,53.23%,0,255,NIL,0,0,0
197,193,179,Surendranagar,Chotila,Triveni Thanga,Sau,UG,202.8,208,208,3.23,2.95,0.28,3.23,2.95,0.28,100%,0,390,HIGHALERT,0,0,0
205,188,50,Surendranagar,Chuda,Vansal,Sau,UG,98,100.7,100.7,3.97,3.33,0.64,3.97,3.33,0.64,100%,0,310,HIGHALERT,31,31,0
203,185,186,Surendranagar,Dhrangadhra,Falku,Sau,FG,102.05,107,104.45,13.02,12.69,0.33,2.67,2.34,0.33,20.51%,0,340,NIL,0,0,0
199,183,52,Surendranagar,Muli,Nyka,Sau,G,96.04,101.8,101.5,13.71,13.36,0.35,11.78,11.43,0.35,85.92%,0,375,ALERT,0,0,0
198,192,51,Surendranagar,Muli,Saburi,Sau,UG,123.7,129.5,129.5,4.50,3.95,0.55,4.50,3.95,0.55,100%,0,305,HIGHALERT,0,0,0
202,190,48,Surendranagar,Sayla,Lim-Bhogavo-I,Sau,UG,39.93,46.02,45.93,22.43,21.90,0.53,21.84,21.31,0.53,97.37%,0,465,HIGHALERT,0,0,0
204,186,47,Surendranagar,Sayla,Nimbmani,Sau,G,129.9,134.5,134.2,6.18,5.79,0.39,5.41,5.02,0.39,87.54%,0,410,ALERT,0,0,0
200,184,53,Surendranagar,Wadhwan,Dholidhaja,Sau,UG,74.37,80.47,80,20.39,18.69,1.70,17.82,16.12,1.70,87.40%,0,290,ALERT,0,0,100
206,187,49,Surendranagar,Wadhwan,Lim-Bhogavo-II,Sau,G,72.05,76,75.35,15.17,13.00,2.17,12.14,9.97,2.17,80.03%,0,250,ALERT,0,0,0
43,37,4,Tapi,Songadh,Doswada,SG,UG,114.6,123.44,123.51,3.43,3.33,0.10,3.43,3.33,0.10,100%,49,1329,HIGHALERT,210.8,210.8,0
44,36,7,Tapi,Songadh,Ukai,SG,G,78.77,105.156,99.539,7414.29,6729.90,684.39,4520.91,3836.52,684.39,60.98%,42,1015,NIL,13945,0,800
45,42,1,Valsad,Kaprada,Damanganga,SG,G,59.46,79.86,71.8,524.86,478.09,46.77,222.04,175.27,46.77,42.30%,35,1470,NIL,21757,18819,10
,,,,,,,,,,,15804.28,14598.77,1205.50,9764.86,8571.54,1193.32,,,,,,,
